UserID,Timestamp,Event,SubscriptionType,Description
User_104,2023-01-05,Subscription,Basic,User subscribed to the Basic plan
User_76,2023-01-05,Subscription,Basic,User subscribed to the Basic plan
User_50,2023-01-05,Subscription,Premium,User subscribed to the Premium plan
User_184,2023-01-05,Subscription,Basic,User subscribed to the Basic plan
User_338,2023-01-05,Subscription,Basic,User subscribed to the Basic plan
User_250,2023-01-05,Subscription,Free,User subscribed to the Free plan
User_253,2023-01-05,Subscription,Free,User subscribed to the Free plan
User_293,2023-01-05,Subscription,Basic,User subscribed to the Basic plan
User_130,2023-01-05,Subscription,Basic,User subscribed to the Basic plan
User_23,2023-01-05,Subscription,Free,User subscribed to the Free plan
User_56,2023-01-05,Subscription,Free,User subscribed to the Free plan
User_149,2023-01-05,Subscription,Free,User subscribed to the Free plan
User_50,2023-01-05,Subscription,Free,User subscribed to the Free plan
User_76,2023-01-05,Subscription,Free,User subscribed to the Free plan
User_272,2023-01-05,Subscription,Premium,User subscribed to the Premium plan
User_135,2023-01-05,Subscription,Premium,User subscribed to the Premium plan
User_131,2023-01-05,Subscription,Free,User subscribed to the Free plan
User_260,2023-01-05,Subscription,Premium,User subscribed to the Premium plan
User_232,2023-01-05,Subscription,Premium,User subscribed to the Premium plan
User_125,2023-01-05,Subscription,Free,User subscribed to the Free plan
User_110,2023-01-05,Subscription,Premium,User subscribed to the Premium plan
User_162,2023-01-05,Subscription,Basic,User subscribed to the Basic plan
User_142,2023-01-05,Subscription,Premium,User subscribed to the Premium plan
User_105,2023-01-05,Subscription,Premium,User subscribed to the Premium plan
User_214,2023-01-05,Subscription,Basic,User subscribed to the Basic plan
User_256,2023-01-05,Subscription,Basic,User subscribed to the Basic plan
User_263,2023-01-05,Subscription,Free,User subscribed to the Free plan
User_397,2023-01-05,Subscription,Free,User subscribed to the Free plan
User_329,2023-01-05,Subscription,Premium,User subscribed to the Premium plan
User_340,2023-01-05,Subscription,Free,User subscribed to the Free plan
User_158,2023-01-05,Subscription,Basic,User subscribed to the Basic plan
User_354,2023-01-05,Subscription,Free,User subscribed to the Free plan
User_282,2023-01-05,Subscription,Premium,User subscribed to the Premium plan
User_39,2023-01-05,Subscription,Premium,User subscribed to the Premium plan
User_350,2023-01-05,Subscription,Basic,User subscribed to the Basic plan
User_147,2023-01-05,Subscription,Premium,User subscribed to the Premium plan
User_219,2023-01-05,Subscription,Premium,User subscribed to the Premium plan
User_347,2023-01-05,Subscription,Basic,User subscribed to the Basic plan
User_39,2023-01-05,Subscription,Basic,User subscribed to the Basic plan
User_317,2023-01-05,Subscription,Premium,User subscribed to the Premium plan
User_252,2023-01-05,Subscription,Basic,User subscribed to the Basic plan
User_322,2023-01-05,Subscription,Basic,User subscribed to the Basic plan
User_354,2023-01-05,Subscription,Free,User subscribed to the Free plan
User_146,2023-01-05,Subscription,Basic,User subscribed to the Basic plan
User_262,2023-01-05,Subscription,Premium,User subscribed to the Premium plan
User_377,2023-01-05,Subscription,Basic,User subscribed to the Basic plan
User_325,2023-01-05,Subscription,Free,User subscribed to the Free plan
User_217,2023-01-05,Subscription,Basic,User subscribed to the Basic plan
User_208,2023-01-05,Subscription,Basic,User subscribed to the Basic plan
User_114,2023-01-05,Subscription,Basic,User subscribed to the Basic plan
User_220,2023-01-05,Subscription,Basic,User subscribed to the Basic plan
User_28,2023-01-05,Subscription,Basic,User subscribed to the Basic plan
User_294,2023-01-05,Subscription,Basic,User subscribed to the Basic plan
User_27,2023-01-05,Subscription,Basic,User subscribed to the Basic plan
User_136,2023-01-05,Subscription,Basic,User subscribed to the Basic plan
User_275,2023-01-05,Subscription,Premium,User subscribed to the Premium plan
User_393,2023-01-05,Subscription,Free,User subscribed to the Free plan
User_254,2023-01-05,Subscription,Free,User subscribed to the Free plan
User_84,2023-01-05,Subscription,Basic,User subscribed to the Basic plan
User_104,2023-01-05,Subscription,Premium,User subscribed to the Premium plan
User_302,2023-01-05,Subscription,Premium,User subscribed to the Premium plan
User_135,2023-01-05,Subscription,Premium,User subscribed to the Premium plan
User_200,2023-01-05,Subscription,Basic,User subscribed to the Basic plan
User_214,2023-01-05,Subscription,Premium,User subscribed to the Premium plan
User_45,2023-01-05,Subscription,Free,User subscribed to the Free plan
User_202,2023-01-05,Subscription,Free,User subscribed to the Free plan
User_236,2023-01-05,Subscription,Free,User subscribed to the Free plan
User_203,2023-01-05,Subscription,Free,User subscribed to the Free plan
User_211,2023-01-05,Subscription,Free,User subscribed to the Free plan
User_160,2023-01-05,Subscription,Basic,User subscribed to the Basic plan
User_109,2023-01-05,Subscription,Free,User subscribed to the Free plan
User_331,2023-01-05,Subscription,Basic,User subscribed to the Basic plan
User_74,2023-01-05,Subscription,Basic,User subscribed to the Basic plan
User_352,2023-01-05,Subscription,Free,User subscribed to the Free plan
User_281,2023-01-06,Subscription,Premium,User subscribed to the Premium plan
User_181,2023-01-06,Subscription,Free,User subscribed to the Free plan
User_252,2023-01-06,Subscription,Premium,User subscribed to the Premium plan
User_99,2023-01-06,Subscription,Free,User subscribed to the Free plan
User_398,2023-01-06,Subscription,Basic,User subscribed to the Basic plan
User_107,2023-01-06,Subscription,Basic,User subscribed to the Basic plan
User_236,2023-01-06,Subscription,Premium,User subscribed to the Premium plan
User_303,2023-01-06,Subscription,Basic,User subscribed to the Basic plan
User_100,2023-01-06,Subscription,Basic,User subscribed to the Basic plan
User_365,2023-01-06,Subscription,Premium,User subscribed to the Premium plan
User_284,2023-01-06,Subscription,Basic,User subscribed to the Basic plan
User_300,2023-01-06,Subscription,Free,User subscribed to the Free plan
User_95,2023-01-06,Subscription,Basic,User subscribed to the Basic plan
User_205,2023-01-06,Subscription,Free,User subscribed to the Free plan
User_347,2023-01-06,Subscription,Basic,User subscribed to the Basic plan
User_7,2023-01-06,Subscription,Basic,User subscribed to the Basic plan
User_269,2023-01-06,Subscription,Basic,User subscribed to the Basic plan
User_312,2023-01-06,Subscription,Free,User subscribed to the Free plan
User_347,2023-01-06,Subscription,Basic,User subscribed to the Basic plan
User_197,2023-01-06,Subscription,Basic,User subscribed to the Basic plan
User_245,2023-01-06,Subscription,Premium,User subscribed to the Premium plan
User_382,2023-01-06,Subscription,Free,User subscribed to the Free plan
User_242,2023-01-06,Subscription,Premium,User subscribed to the Premium plan
User_215,2023-01-06,Subscription,Premium,User subscribed to the Premium plan
User_104,2023-01-06,Subscription,Free,User subscribed to the Free plan
User_334,2023-01-06,Subscription,Basic,User subscribed to the Basic plan
User_82,2023-01-06,Subscription,Free,User subscribed to the Free plan
User_159,2023-01-06,Subscription,Basic,User subscribed to the Basic plan
User_181,2023-01-06,Subscription,Basic,User subscribed to the Basic plan
User_337,2023-01-06,Subscription,Basic,User subscribed to the Basic plan
User_29,2023-01-06,Subscription,Basic,User subscribed to the Basic plan
User_278,2023-01-06,Subscription,Basic,User subscribed to the Basic plan
User_374,2023-01-06,Subscription,Basic,User subscribed to the Basic plan
User_175,2023-01-06,Subscription,Free,User subscribed to the Free plan
User_343,2023-01-06,Subscription,Free,User subscribed to the Free plan
User_218,2023-01-06,Subscription,Premium,User subscribed to the Premium plan
User_287,2023-01-06,Subscription,Free,User subscribed to the Free plan
User_21,2023-01-06,Subscription,Free,User subscribed to the Free plan
User_253,2023-01-06,Subscription,Free,User subscribed to the Free plan
User_176,2023-01-06,Subscription,Basic,User subscribed to the Basic plan
User_76,2023-01-06,Subscription,Free,User subscribed to the Free plan
User_25,2023-01-06,Subscription,Basic,User subscribed to the Basic plan
User_233,2023-01-06,Subscription,Free,User subscribed to the Free plan
User_333,2023-01-06,Subscription,Free,User subscribed to the Free plan
User_194,2023-01-06,Subscription,Basic,User subscribed to the Basic plan
User_181,2023-01-06,Subscription,Free,User subscribed to the Free plan
User_224,2023-01-06,Subscription,Basic,User subscribed to the Basic plan
User_203,2023-01-06,Subscription,Free,User subscribed to the Free plan
User_270,2023-01-06,Subscription,Premium,User subscribed to the Premium plan
User_399,2023-01-06,Subscription,Premium,User subscribed to the Premium plan
User_369,2023-01-06,Subscription,Basic,User subscribed to the Basic plan
User_33,2023-01-06,Subscription,Basic,User subscribed to the Basic plan
User_120,2023-01-06,Subscription,Basic,User subscribed to the Basic plan
User_247,2023-01-06,Subscription,Premium,User subscribed to the Premium plan
User_160,2023-01-06,Subscription,Free,User subscribed to the Free plan
User_311,2023-01-06,Subscription,Basic,User subscribed to the Basic plan
User_325,2023-01-06,Subscription,Free,User subscribed to the Free plan
User_131,2023-01-06,Subscription,Premium,User subscribed to the Premium plan
User_64,2023-01-06,Subscription,Basic,User subscribed to the Basic plan
User_30,2023-01-06,Subscription,Basic,User subscribed to the Basic plan
User_132,2023-01-06,Subscription,Basic,User subscribed to the Basic plan
User_397,2023-01-06,Subscription,Free,User subscribed to the Free plan
User_181,2023-01-06,Subscription,Free,User subscribed to the Free plan
User_10,2023-01-06,Subscription,Basic,User subscribed to the Basic plan
User_24,2023-01-06,Subscription,Basic,User subscribed to the Basic plan
User_376,2023-01-06,Subscription,Basic,User subscribed to the Basic plan
User_6,2023-01-06,Subscription,Free,User subscribed to the Free plan
User_234,2023-01-06,Subscription,Basic,User subscribed to the Basic plan
User_182,2023-01-06,Subscription,Basic,User subscribed to the Basic plan
User_136,2023-01-06,Subscription,Premium,User subscribed to the Premium plan
User_61,2023-01-06,Subscription,Premium,User subscribed to the Premium plan
User_262,2023-01-06,Subscription,Basic,User subscribed to the Basic plan
User_389,2023-01-06,Subscription,Free,User subscribed to the Free plan
User_47,2023-01-06,Subscription,Free,User subscribed to the Free plan
User_167,2023-01-06,Subscription,Free,User subscribed to the Free plan
User_133,2023-01-06,Subscription,Free,User subscribed to the Free plan
User_250,2023-01-06,Subscription,Free,User subscribed to the Free plan
User_319,2023-01-06,Subscription,Free,User subscribed to the Free plan
User_141,2023-01-06,Subscription,Free,User subscribed to the Free plan
User_79,2023-01-06,Subscription,Basic,User subscribed to the Basic plan
User_61,2023-01-06,Subscription,Free,User subscribed to the Free plan
User_16,2023-01-06,Subscription,Premium,User subscribed to the Premium plan
User_216,2023-01-06,Subscription,Premium,User subscribed to the Premium plan
User_213,2023-01-06,Subscription,Free,User subscribed to the Free plan
User_96,2023-01-06,Subscription,Basic,User subscribed to the Basic plan
User_343,2023-01-06,Subscription,Basic,User subscribed to the Basic plan
User_212,2023-01-06,Subscription,Basic,User subscribed to the Basic plan
User_252,2023-01-06,Subscription,Basic,User subscribed to the Basic plan
User_362,2023-01-06,Subscription,Basic,User subscribed to the Basic plan
User_237,2023-01-06,Subscription,Free,User subscribed to the Free plan
User_383,2023-01-06,Subscription,Free,User subscribed to the Free plan
User_80,2023-01-06,Subscription,Basic,User subscribed to the Basic plan
User_81,2023-01-06,Subscription,Free,User subscribed to the Free plan
User_369,2023-01-06,Subscription,Free,User subscribed to the Free plan
User_353,2023-01-06,Subscription,Premium,User subscribed to the Premium plan
User_126,2023-01-06,Subscription,Basic,User subscribed to the Basic plan
User_48,2023-01-06,Subscription,Basic,User subscribed to the Basic plan
User_188,2023-01-06,Subscription,Premium,User subscribed to the Premium plan
User_381,2023-01-06,Subscription,Basic,User subscribed to the Basic plan
User_291,2023-01-06,Subscription,Free,User subscribed to the Free plan
User_161,2023-01-07,Subscription,Basic,User subscribed to the Basic plan
User_247,2023-01-07,Subscription,Basic,User subscribed to the Basic plan
User_244,2023-01-07,Subscription,Basic,User subscribed to the Basic plan
User_331,2023-01-07,Subscription,Basic,User subscribed to the Basic plan
User_244,2023-01-07,Subscription,Basic,User subscribed to the Basic plan
User_257,2023-01-07,Subscription,Free,User subscribed to the Free plan
User_145,2023-01-07,Subscription,Free,User subscribed to the Free plan
User_106,2023-01-07,Subscription,Basic,User subscribed to the Basic plan
User_302,2023-01-07,Subscription,Premium,User subscribed to the Premium plan
User_342,2023-01-07,Subscription,Basic,User subscribed to the Basic plan
User_207,2023-01-07,Subscription,Basic,User subscribed to the Basic plan
User_79,2023-01-07,Subscription,Basic,User subscribed to the Basic plan
User_397,2023-01-07,Subscription,Basic,User subscribed to the Basic plan
User_384,2023-01-07,Subscription,Basic,User subscribed to the Basic plan
User_293,2023-01-07,Subscription,Basic,User subscribed to the Basic plan
User_3,2023-01-07,Subscription,Free,User subscribed to the Free plan
User_335,2023-01-07,Subscription,Premium,User subscribed to the Premium plan
